Timestamp,RobotUnitObserver.SensorDevices.TestBenchMotor_targetPWM,RobotUnitObserver.SensorDevices.TestBenchMotor_rawVelocity,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.x,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.y,RobotUnitObserver.SensorDevices.KITGripperFTSensor_torque.value.z,RobotUnitObserver.ControlDevices.TestBenchMotor_ControlMode_Position1DoF_filteredVelocity,RobotUnitObserver.ControlDevices.TestBenchMotor_velocity
227.043,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,1.40665556552672e-06,nan
228.898,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,1.40665556552672e-06,nan
254.701,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,1.40665556552672e-06,nan
255.068,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,4.32733179900269e-05,nan
256.033,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,4.32733179900269e-05,nan
257.109,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,4.32733179900269e-05,nan
258.96,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,4.32733179900269e-05,nan
259.249,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,4.32733179900269e-05,nan
285.141,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,6.90474085414098e-06,nan
285.479,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,6.90474085414098e-06,nan
286.516,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,6.90474085414098e-06,nan
287.593,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,6.90474085414098e-06,nan
288.638,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,6.90474085414098e-06,nan
289.721,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,6.90474085414098e-06,nan
316.713,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,1.24975216430105e-05,nan
317.915,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,1.24975216430105e-05,nan
319.176,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,1.24975216430105e-05,nan
319.608,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,1.24975216430105e-05,nan
320.731,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,1.24975216430105e-05,nan
321.707,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,1.24975216430105e-05,nan
322.833,-54,0,0.301105946302414,0.199639022350311,0.0179538689553738,1.24975216430105e-05,nan
352.133,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,-3.12041147601126e-05,nan
352.526,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,-3.12041147601126e-05,nan
353.541,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,-3.12041147601126e-05,nan
354.533,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,2.08536972726991e-05,nan
355.607,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,2.08536972726991e-05,nan
356.662,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,2.08536972726991e-05,nan
382.506,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,2.08536972726991e-05,nan
382.979,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,1.92771906440472e-05,nan
383.929,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,6.72154065198917e-06,nan
384.926,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,6.72154065198917e-06,nan
385.99,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,6.72154065198917e-06,nan
387.008,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,6.72154065198917e-06,nan
413.508,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,6.72154065198917e-06,nan
414.03,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,7.35464157975391e-07,nan
414.886,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,2.56440491106474e-07,nan
415.951,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,2.56440491106474e-07,nan
417.03,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,2.56440491106474e-07,nan
418.047,-54,0,0.300896167755127,0.199694246053696,0.0178248938173056,2.56440491106474e-07,nan
443.775,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,3.11771759778963e-08,nan
444.189,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,3.11771759778963e-08,nan
445.173,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,-5.7427486570761e-05,nan
446.9,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,-5.7427486570761e-05,nan
447.263,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,-5.7427486570761e-05,nan
448.313,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,-5.7427486570761e-05,nan
477.869,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,1.44346510928461e-05,nan
478.277,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,1.44346510928461e-05,nan
479.287,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,1.44346510928461e-05,nan
480.338,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,1.44346510928461e-05,nan
481.405,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,1.44346510928461e-05,nan
482.451,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,1.44346510928461e-05,nan
507.859,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,6.11901548730884e-07,nan
508.198,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,6.11901548730884e-07,nan
509.835,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,6.11901548730884e-07,nan
510.3,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,6.11901548730884e-07,nan
511.298,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,6.11901548730884e-07,nan
512.352,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,6.11901548730884e-07,nan
513.483,-54,0,0.301130294799805,0.200210615992546,0.0179192610085011,6.11901548730884e-07,nan
538.774,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,2.59392141126861e-08,nan
539.13,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,2.59392141126861e-08,nan
540.142,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,2.59392141126861e-08,nan
541.225,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,2.59392141126861e-08,nan
543.045,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,2.59392141126861e-08,nan
543.309,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,2.59392141126861e-08,nan
570.113,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,2.59392141126861e-08,nan
570.514,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,2.55182401881596e-05,nan
571.469,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,2.55182401881596e-05,nan
572.558,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,2.55182401881596e-05,nan
573.626,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,2.55182401881596e-05,nan
574.668,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,2.55182401881596e-05,nan
600.215,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,1.08174770499027e-06,nan
600.581,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,1.08174770499027e-06,nan
601.6,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,1.08174770499027e-06,nan
602.64,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,1.08174770499027e-06,nan
603.726,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,1.08174770499027e-06,nan
604.778,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,1.08174770499027e-06,nan
605.849,-54,0,0.300960898399353,0.199784398078918,0.0178458094596863,3.77182096112815e-07,nan
631.198,-54,0,0.300948977470398,0.199940338730812,0.017983503639698,-3.91317968676787e-05,nan
631.553,-54,0,0.300948977470398,0.199940338730812,0.017983503639698,-3.91317968676787e-05,nan
632.557,-54,0,0.300948977470398,0.199940338730812,0.017983503639698,-3.91317968676787e-05,nan
633.661,-54,0,0.300948977470398,0.199940338730812,0.017983503639698,-3.91317968676787e-05,nan
634.707,-54,0,0.300948977470398,0.199940338730812,0.017983503639698,-3.91317968676787e-05,nan
635.779,-54,0,0.300948977470398,0.199940338730812,0.017983503639698,-3.91317968676787e-05,nan
660.959,-54,0,0.300948977470398,0.199940338730812,0.017983503639698,2.79382118439317e-06,nan
